"SUBMITTER_NAME","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","depth_ft","ceratophyllum_demersum","potamogeton_crispus","latitude","longitude","chara_sp","elodea_canadensis","potamogeton_pusillus","stuckenia_pectinata","lemna_minor","potamogeton_zosteriformis","spirodela_polyrrhiza","algae","najas_flexilis","potamogeton_foliosus","vallisneria_americana","najas_sp","lake_name","najas_guadalupensis"
"Capitol Region Watershed District","62005500","2022-05-22","5","2023-02-28 19:18:35","Unnamed hardworking surveyor(s)","47","10.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2022-05-22","5","2023-02-28 19:18:35","Unnamed hardworking surveyor(s)","48","5.91",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2022-05-22","5","2023-02-28 19:18:35","Unnamed hardworking surveyor(s)","49","10.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2022-05-22","5","2023-02-28 19:18:35","Unnamed hardworking surveyor(s)","50","8.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2022-05-22","5","2023-02-28 19:18:35","Unnamed hardworking surveyor(s)","51","5.25",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2022-05-22","5","2023-02-28 19:18:35","Unnamed hardworking surveyor(s)","52","6.23",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2022-05-22","5","2023-02-28 19:18:35","Unnamed hardworking surveyor(s)","53","7.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2022-05-22","5","2023-02-28 19:18:35","Unnamed hardworking surveyor(s)","54","5.91",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2022-05-22","5","2023-02-28 19:18:35","Unnamed hardworking surveyor(s)","55","4.59",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2022-05-22","5","2023-02-28 19:18:35","Unnamed hardworking surveyor(s)","56","5.91",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2022-05-22","5","2023-02-28 19:18:35","Unnamed hardworking surveyor(s)","57","4.92",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2022-05-22","5","2023-02-28 19:18:35","Unnamed hardworking surveyor(s)","58","4.27",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2022-05-22","5","2023-02-28 19:18:35","Unnamed hardworking surveyor(s)","59","4.59",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2022-05-22","5","2023-02-28 19:18:35","Unnamed hardworking surveyor(s)","60","3.94",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","1","2.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","2","4.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","3","3.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","4","4.59","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","5","5.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","6","4.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","7","5.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","8","6.89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","9","2.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","10","7.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","11","3.61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","12","2.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","13","6.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","14","9.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","15","0.66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","16","4.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","17","11.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","18","6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","19","3.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","20","6.89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","21","9.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","22","3.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","23","5.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","24","12.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","25","5.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","26","3.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","27","3.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","28","8.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","29","10.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","30","6.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","31","2.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","32","5.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","33","11.81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","34","8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","35","5.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","36","1.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","37","5.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","38","11.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","39","7.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","40","4.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","41","3.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","42","8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","43","9.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","44","6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","45","4.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","46","8.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","47","8.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","48","4.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","49","8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","50","6.89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","51","4.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","52","5.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","53","6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","54","4.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","55","3.61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","56","4.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","57","3.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","58","2.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","59","3.61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-08-10","5","2023-02-28 17:51:31","Unnamed hardworking surveyor(s)","60","2.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","1","2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","2","3.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","3","3.61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","4","4.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","5","5.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","6","4.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","7","5.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","8","6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","9","0.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","10","7.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","11","4.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","12","2.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","13","6.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","14","9.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","15","0.66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","16","4.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","17","7.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","18","6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","19","2.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","20","6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","21","8.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","22","3.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","23","5.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","24","12.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","25","6.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","26","3.61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","27","4.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","28","8.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","29","10.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","30","6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","31","3.61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","32","5.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","33","12.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","34","8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","35","5.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","36","0.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","37","5.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","38","11.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","39","7.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","40","5.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","41","3.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62005500",NA
"Capitol Region Watershed District","62005500","2021-06-08","5","2023-02-28 17:37:32","Unnamed hardworking surveyor(s)","42","8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62005500",NA
